EmployeeID,Age,Gender,Department,Tenure,PerformanceScore,JobSatisfaction,EngagementScore,TrainingHours,PromotionLastYear,Turnover
8754,34,F,IT,2,3.9,1.9,5.0,17,No,0
8755,61,F,HR,2,2.0,4.1,3.1,65,Yes,0
8756,42,F,IT,5,1.0,4.6,4.2,93,Yes,0
8757,47,F,IT,6,3.7,2.6,1.1,4,No,1
8758,42,F,HR,8,4.7,4.0,3.9,3,Yes,1
8759,44,F,Finance,9,4.5,3.0,1.2,83,No,0
8760,62,F,HR,1,2.9,2.6,2.6,77,Yes,1
8761,35,M,HR,4,3.9,3.2,3.5,7,No,1
8762,58,F,Marketing,9,5.0,4.3,3.7,86,Yes,1
8763,46,M,IT,4,4.7,2.5,3.8,20,Yes,1
8764,58,F,IT,1,3.5,3.1,2.7,62,Yes,0
8765,32,M,Marketing,2,4.2,4.5,2.5,96,No,1
8766,63,M,HR,6,4.5,1.8,1.6,83,No,1
8767,38,M,Sales,9,4.1,1.4,4.3,8,No,1
8768,40,M,Sales,2,1.3,2.6,1.2,15,No,0
8769,18,F,HR,1,2.6,4.5,2.3,54,No,1
8770,45,M,Sales,2,1.2,3.7,4.7,2,Yes,1
8771,46,F,HR,5,2.7,3.9,4.5,41,No,0
8772,28,F,Sales,6,4.8,3.2,1.7,62,No,1
8773,43,M,HR,7,4.9,3.7,1.4,22,No,1
8774,55,F,Sales,6,1.1,4.7,1.2,93,No,1
8775,23,F,Finance,8,4.2,4.8,2.4,5,Yes,0
8776,57,F,IT,6,2.2,3.3,1.2,31,Yes,1
8777,54,M,Finance,7,2.8,3.4,4.4,43,Yes,1
8778,52,M,HR,7,4.7,4.9,2.5,2,Yes,0
8779,27,M,IT,1,2.0,2.6,2.7,15,No,0
8780,46,M,Sales,4,4.1,2.3,2.0,37,No,1
8781,40,M,Sales,3,3.2,2.1,2.4,99,No,1
8782,53,F,Sales,9,1.3,1.1,1.2,44,Yes,1
8783,42,M,HR,1,3.8,4.0,2.3,92,Yes,1
8784,33,F,Marketing,1,2.4,1.2,4.0,20,No,1
8785,22,F,Sales,3,2.2,3.6,1.7,78,No,1
8786,62,F,Marketing,1,2.5,3.6,1.1,68,Yes,0
8787,47,F,Sales,5,2.9,3.6,3.5,46,No,0
8788,60,F,IT,9,4.5,1.9,1.3,76,No,1
8789,28,F,IT,8,4.4,3.2,4.5,94,Yes,1
8790,50,F,HR,9,3.2,3.9,3.4,31,Yes,0
8791,20,M,Finance,8,3.0,3.2,2.3,66,Yes,0
8792,30,F,Finance,4,1.5,4.9,2.2,25,No,1
8793,46,F,Sales,1,4.3,2.3,4.0,27,Yes,1
8794,49,F,HR,7,1.1,4.7,3.1,29,Yes,1
8795,48,F,Sales,5,2.9,3.0,4.5,31,Yes,1
8796,36,F,IT,1,3.3,4.1,4.5,91,No,1
8797,56,M,Sales,4,3.8,2.0,3.5,74,Yes,0
8798,30,F,IT,8,1.6,1.8,3.4,52,Yes,0
8799,39,M,Sales,2,3.5,4.5,1.4,81,No,1
8800,42,F,HR,2,4.9,1.5,2.0,32,Yes,1
8801,56,M,HR,8,2.2,4.4,4.7,21,No,1
8802,23,M,Sales,5,1.4,4.7,3.6,75,No,0
8803,48,F,HR,5,3.6,1.9,2.4,94,No,0
8804,29,F,Sales,4,3.1,2.8,1.6,3,No,1
8805,19,F,HR,9,1.9,2.6,2.8,47,No,1
8806,27,M,Marketing,4,1.6,4.7,4.0,89,Yes,1
8807,33,M,Marketing,5,4.5,2.8,2.8,86,No,0
8808,19,F,HR,8,1.8,4.6,1.7,74,No,0
8809,48,F,Sales,5,4.5,1.4,2.7,60,Yes,0
8810,25,M,Sales,3,1.3,3.7,2.3,49,Yes,1
8811,43,F,HR,6,1.6,3.9,1.2,78,No,1
8812,29,F,HR,6,4.9,2.6,4.9,12,No,1
8813,62,M,Finance,9,1.5,1.5,4.7,27,Yes,1
8814,57,M,Finance,2,1.8,1.1,4.8,71,Yes,1
8815,36,F,Marketing,4,3.4,4.4,4.5,54,No,0
8816,24,M,Marketing,6,4.6,2.4,3.8,41,Yes,0
8817,59,F,Finance,1,4.9,3.8,4.0,0,Yes,0
8818,55,F,Sales,8,2.9,2.9,4.5,89,Yes,0
8819,32,F,HR,5,3.8,4.9,3.5,24,No,0
8820,26,F,HR,5,1.1,4.7,3.2,74,Yes,0
8821,57,M,HR,7,1.8,2.9,4.1,13,No,1
8822,35,M,Sales,6,4.3,4.5,1.4,15,Yes,0
8823,28,M,Finance,6,3.7,2.9,4.6,88,Yes,1
8824,53,M,Finance,5,2.7,3.6,4.1,34,Yes,0
8825,39,M,HR,3,2.5,2.1,3.2,74,No,0
8826,34,M,IT,9,1.4,4.2,3.9,71,No,1
8827,40,F,Sales,7,1.7,1.9,4.9,19,No,1
8828,20,M,IT,6,4.5,2.6,1.5,59,Yes,1
8829,18,M,Marketing,3,2.1,3.1,4.5,6,Yes,1
8830,41,M,Finance,2,4.3,2.9,4.5,79,No,0
8831,50,F,Sales,5,1.3,3.2,1.5,88,Yes,1
8832,39,F,HR,1,1.6,1.7,3.4,33,No,0
8833,62,M,Marketing,6,1.3,4.7,1.4,87,No,0
8834,20,M,Marketing,2,3.0,3.6,1.0,0,Yes,0
8835,22,F,IT,4,2.3,4.2,2.8,87,No,1
8836,30,M,Marketing,6,2.6,3.4,1.7,31,No,1
8837,52,F,Sales,5,2.1,2.1,4.4,49,No,1
8838,51,M,HR,1,4.3,3.6,2.4,60,Yes,1
8839,53,M,Finance,2,1.7,3.0,3.4,98,Yes,0
8840,50,F,IT,8,1.4,3.1,1.7,12,Yes,0
8841,54,M,HR,8,3.1,4.5,4.2,29,Yes,0
8842,27,F,Sales,2,2.2,5.0,1.2,32,No,1
8843,29,F,HR,2,1.4,4.4,1.3,39,Yes,1
8844,58,M,IT,2,2.8,2.5,4.7,21,No,1
8845,23,F,HR,1,2.6,2.0,3.0,51,No,0
8846,47,M,HR,6,3.6,5.0,3.0,1,No,1
8847,53,M,HR,8,3.0,3.3,4.8,43,Yes,1
8848,31,F,Marketing,2,3.2,3.9,2.3,1,No,1
8849,29,M,Marketing,7,4.7,2.1,4.4,78,Yes,0
8850,56,F,Sales,6,2.5,3.0,2.4,31,Yes,0
8851,55,M,Finance,1,2.7,3.7,2.1,39,Yes,1
8852,52,F,Sales,5,3.6,4.4,3.3,16,No,1
8853,46,M,IT,5,3.1,1.5,1.7,10,No,0
8854,47,M,Sales,4,4.8,3.3,1.3,81,Yes,0
8855,22,M,IT,7,4.9,4.5,3.6,27,No,1
8856,20,M,IT,1,2.4,4.8,2.7,97,No,0
8857,44,F,IT,9,4.4,4.2,1.9,86,Yes,1
8858,53,M,Sales,2,2.6,3.9,1.4,93,Yes,0
8859,34,F,Finance,1,3.0,1.2,4.6,8,Yes,0
8860,55,F,IT,2,3.4,2.6,1.2,81,No,1
8861,42,M,Finance,9,4.2,1.1,4.0,46,Yes,0
8862,41,M,HR,9,1.6,1.4,2.5,17,Yes,0
8863,34,M,Marketing,9,2.7,1.9,3.1,22,No,0
8864,21,M,IT,2,1.2,3.1,5.0,47,No,0
8865,42,F,IT,2,2.1,4.3,2.7,1,Yes,1
8866,28,F,Sales,2,1.8,2.1,3.1,97,Yes,1
8867,60,F,HR,7,1.6,3.7,4.1,47,Yes,1
8868,48,F,HR,2,2.4,2.8,3.5,58,Yes,1
8869,54,F,Finance,2,3.2,2.2,4.6,47,No,0
8870,60,F,IT,2,3.0,2.5,3.8,60,Yes,1
8871,26,F,Marketing,4,4.6,2.5,1.4,93,Yes,0
8872,18,M,Finance,7,4.4,3.9,4.7,34,No,0
8873,27,M,Finance,7,1.2,4.3,4.5,72,No,1
8874,25,M,Marketing,6,2.9,2.5,4.3,17,No,0
8875,39,M,Marketing,2,4.4,1.2,4.7,52,No,1
8876,36,M,IT,6,2.1,3.5,4.5,55,Yes,1
8877,30,M,Marketing,1,4.2,4.2,1.7,40,No,0
8878,55,M,Finance,2,4.9,1.4,3.0,0,Yes,1
8879,18,M,IT,9,3.0,3.7,2.7,63,Yes,0
8880,46,F,Sales,6,2.2,1.3,1.9,38,Yes,1
8881,59,M,HR,5,1.6,3.2,3.3,19,Yes,0
8882,43,F,HR,2,1.7,3.2,3.8,53,Yes,0
8883,49,M,Sales,6,3.9,3.4,1.1,30,Yes,1
8884,25,M,Sales,4,4.0,2.4,4.5,87,No,0
8885,58,F,Marketing,7,2.7,4.7,1.3,95,No,0
8886,60,M,HR,1,4.9,1.3,4.0,45,No,1
8887,45,M,Sales,3,4.5,1.5,4.4,50,Yes,1
8888,24,F,Finance,9,3.8,1.5,3.6,75,No,1
8889,37,F,IT,6,4.4,2.1,3.6,86,Yes,1
8890,64,M,HR,9,2.4,3.3,1.4,64,Yes,1
8891,55,M,Sales,4,3.9,1.8,3.3,26,No,1
8892,52,M,HR,4,2.9,4.2,2.7,46,No,0
8893,22,F,IT,4,1.4,3.8,3.1,2,No,1
8894,60,F,Finance,2,1.2,4.7,3.8,13,No,1
8895,53,M,Finance,2,1.1,4.1,3.8,41,No,1
8896,56,M,Sales,2,1.2,2.8,2.2,92,No,0
8897,50,M,IT,6,4.2,2.6,4.5,37,No,0
8898,52,M,Finance,4,2.6,4.8,3.1,89,Yes,1
8899,62,M,IT,1,2.6,3.3,4.6,30,No,1
8900,52,F,HR,7,4.6,1.5,4.2,18,No,0
8901,55,M,Sales,9,3.4,2.2,1.2,82,No,1
8902,47,F,HR,2,4.5,4.4,1.6,86,Yes,0
8903,52,F,IT,3,2.5,1.0,2.4,44,Yes,0
8904,31,M,Sales,1,1.8,1.6,3.5,68,No,1
8905,35,M,Marketing,3,4.3,2.7,1.4,7,No,1
8906,39,F,Finance,5,5.0,1.5,4.3,4,Yes,0
8907,53,F,HR,6,2.0,3.0,3.4,62,Yes,0
8908,51,M,Marketing,2,4.3,3.8,4.3,0,No,0
8909,38,M,HR,7,4.2,1.1,4.5,43,Yes,1
8910,22,F,Marketing,7,4.1,3.9,1.8,28,Yes,0
8911,38,F,HR,3,2.8,2.7,4.6,92,Yes,1
8912,40,F,Finance,9,4.0,5.0,3.6,83,Yes,1
8913,62,M,Marketing,1,3.6,3.8,2.5,45,Yes,0
8914,29,M,Marketing,5,4.4,2.9,3.5,21,Yes,0
8915,33,M,IT,8,4.4,2.8,2.4,7,Yes,1
8916,58,F,Sales,6,3.8,1.9,1.8,70,Yes,0
8917,28,M,HR,8,4.7,3.9,1.3,93,No,1
8918,19,M,Sales,9,3.4,4.5,2.1,69,Yes,1
8919,62,M,Sales,5,1.3,5.0,3.7,82,Yes,1
8920,62,F,HR,8,2.2,4.4,4.5,3,No,1
8921,33,M,Marketing,6,2.1,4.5,3.7,0,No,1
8922,42,M,HR,2,3.9,4.1,2.2,4,Yes,0
8923,53,F,IT,2,3.5,3.9,1.6,98,No,0
8924,48,F,Finance,1,4.0,2.8,2.5,36,Yes,0
8925,45,F,Sales,7,4.1,1.9,3.9,21,No,1
8926,33,M,Finance,5,3.0,2.4,4.3,64,No,1
8927,40,F,Marketing,4,2.7,4.9,1.6,16,Yes,0
8928,40,F,HR,6,1.6,4.2,2.4,39,Yes,1
8929,49,F,Finance,4,3.5,4.9,4.9,26,No,1
8930,41,F,Finance,5,4.3,2.6,2.4,23,Yes,1
8931,44,F,HR,4,1.6,3.5,2.7,36,No,0
8932,60,M,IT,3,3.4,2.4,1.7,33,Yes,1
8933,29,F,Sales,1,4.1,3.3,1.2,66,Yes,1
8934,41,M,Finance,7,4.9,4.7,4.7,83,No,1
8935,61,M,Finance,1,2.8,4.5,3.4,53,No,0
8936,44,M,Finance,7,4.0,2.9,4.5,20,Yes,0
8937,55,M,Sales,4,4.6,3.7,4.7,5,Yes,0
8938,37,M,IT,2,4.3,2.8,3.5,23,Yes,0
8939,44,M,Marketing,4,1.0,2.8,1.4,79,No,1
8940,51,M,Sales,8,1.6,4.6,4.6,79,Yes,1
8941,49,F,Finance,4,3.4,2.9,1.0,32,Yes,0
8942,50,F,Marketing,7,1.9,1.4,1.9,28,No,0
8943,28,F,Finance,3,1.5,4.7,2.4,28,No,0
8944,47,F,IT,4,3.2,1.7,4.3,70,No,0
8945,20,M,IT,8,4.9,4.0,4.4,5,No,0
8946,29,M,Finance,1,2.0,3.6,1.8,56,No,0
8947,25,M,Finance,9,2.6,1.5,2.6,29,Yes,1
8948,52,F,Sales,3,1.0,1.5,2.3,20,No,1
8949,56,F,IT,2,3.2,2.8,1.7,24,No,1
8950,22,F,IT,9,2.8,1.5,1.9,99,Yes,1
8951,62,M,HR,3,3.2,3.0,4.4,14,Yes,1
8952,47,F,Sales,5,2.3,1.6,4.9,48,No,0
8953,27,F,Sales,8,3.8,3.4,2.9,48,Yes,0
8954,22,M,Marketing,3,3.4,1.3,1.5,82,Yes,0
8955,61,F,Marketing,1,5.0,3.8,1.8,4,Yes,1
8956,61,F,Sales,8,1.7,4.3,1.6,91,Yes,0
8957,62,M,HR,6,1.7,2.8,2.3,50,Yes,0
8958,34,M,Finance,1,1.4,4.2,2.7,50,Yes,0
8959,56,F,IT,9,1.1,3.5,4.7,73,No,1
8960,44,F,Marketing,1,4.0,1.0,1.5,93,No,0
8961,33,M,HR,7,2.8,4.3,2.4,13,Yes,1
8962,19,F,Finance,5,4.5,3.7,2.9,37,No,0
8963,43,F,Finance,5,4.8,1.5,3.6,44,Yes,0
8964,22,M,Sales,5,1.0,4.9,2.9,4,No,0
8965,30,F,HR,8,3.0,1.9,1.6,61,Yes,1
8966,31,F,HR,6,2.4,1.2,5.0,7,No,1
8967,48,F,HR,7,1.5,3.0,3.6,84,Yes,1
8968,52,F,IT,3,1.4,4.4,3.3,50,Yes,1
8969,32,F,Sales,2,3.7,1.1,3.8,69,Yes,1
8970,25,M,HR,5,3.1,2.7,1.0,4,No,1
8971,45,M,Marketing,8,2.0,4.6,4.0,27,No,1
8972,64,M,Sales,1,1.3,3.0,4.1,95,No,0
8973,34,M,Finance,5,2.5,2.9,3.6,64,Yes,0
8974,23,F,Finance,4,2.5,1.4,2.7,46,Yes,0
8975,41,M,IT,3,4.7,1.2,2.3,51,Yes,1
8976,28,F,Finance,1,2.6,5.0,4.8,92,No,1
8977,60,M,Finance,4,3.8,2.7,4.9,43,Yes,0
8978,19,F,Sales,8,3.0,2.7,3.9,14,Yes,1
8979,39,M,Finance,2,1.7,1.7,4.8,65,No,1
8980,23,M,HR,4,1.2,4.4,3.2,42,No,0
8981,54,M,Marketing,1,1.6,1.7,3.2,5,No,1
8982,26,F,IT,3,4.2,2.0,4.5,40,No,1
8983,49,F,Sales,5,4.7,2.8,3.5,39,No,1
8984,51,M,Finance,5,4.4,3.1,4.1,3,No,0
8985,29,F,Sales,4,2.4,1.3,3.2,76,Yes,0
8986,59,M,IT,2,3.0,3.4,2.2,32,No,1
8987,51,F,Finance,3,2.1,1.2,1.3,9,Yes,1
8988,43,F,Finance,7,1.9,1.4,1.8,40,No,1
8989,18,F,HR,8,1.5,2.4,3.1,84,Yes,0
8990,44,F,Finance,3,2.8,3.6,4.3,0,Yes,1
8991,63,M,HR,9,2.0,2.8,4.0,78,No,1
8992,50,F,Marketing,1,4.5,4.3,1.8,33,No,1
8993,50,F,Finance,4,3.3,4.2,4.7,69,Yes,0
8994,34,M,Sales,2,1.8,4.3,2.8,75,Yes,1
8995,21,F,HR,7,3.8,4.7,3.3,89,No,1
8996,26,M,Marketing,2,2.5,3.5,2.2,49,Yes,1
8997,46,F,Finance,7,1.4,3.2,1.3,97,Yes,1
8998,37,M,Sales,7,2.2,2.4,2.7,64,Yes,0
8999,49,M,Marketing,9,4.7,3.0,2.9,23,Yes,1
9000,59,F,IT,7,4.3,4.6,2.3,79,No,1
9001,20,M,Finance,5,3.6,3.3,3.6,76,No,1
9002,45,F,Marketing,1,1.6,3.3,2.8,53,Yes,0
9003,29,F,Marketing,4,4.4,2.2,4.9,51,No,0
9004,21,M,Finance,7,3.7,4.5,2.9,58,No,0
9005,33,F,IT,1,4.3,3.4,1.3,46,No,1
9006,62,F,Finance,5,2.9,1.3,3.9,88,Yes,0
9007,54,F,HR,1,1.9,3.2,3.0,25,No,0
9008,39,M,Sales,3,4.7,2.1,2.2,64,Yes,1
9009,40,M,IT,5,1.8,2.9,4.0,38,Yes,1
9010,44,M,Finance,2,2.7,2.1,2.2,9,Yes,1
9011,22,M,Sales,3,2.9,2.8,1.8,3,No,1
9012,18,M,Marketing,4,4.7,2.8,1.4,57,Yes,1
9013,33,M,Sales,7,4.7,3.9,4.1,78,No,1
9014,36,M,Finance,8,2.4,2.4,4.4,7,No,1
9015,60,M,IT,8,2.1,3.7,1.9,32,No,0
9016,31,M,IT,3,3.1,2.2,2.2,42,Yes,1
9017,22,M,HR,2,3.0,4.5,2.7,47,No,1
9018,44,M,Marketing,9,3.0,1.6,4.8,50,Yes,0
9019,56,M,Finance,7,2.0,1.3,1.3,5,Yes,1
9020,46,F,Sales,6,2.8,1.9,2.4,30,No,1
9021,46,M,Finance,2,3.6,2.3,3.5,2,Yes,1
9022,28,M,Finance,1,2.2,3.9,2.4,72,No,1
9023,55,F,Marketing,9,3.3,1.0,1.0,36,No,1
9024,54,F,Sales,4,2.0,3.5,4.7,53,Yes,1
9025,61,M,Sales,7,3.3,2.1,4.5,23,Yes,0
9026,51,F,Finance,5,3.9,1.1,2.9,12,Yes,0
9027,18,M,Finance,3,4.9,4.8,4.8,83,Yes,0
9028,51,M,Marketing,7,4.7,1.8,2.5,44,No,1
9029,39,F,IT,8,3.7,4.1,2.5,93,No,0
9030,44,F,Finance,4,2.4,3.5,1.8,70,Yes,0
9031,25,M,Marketing,1,3.8,1.6,1.1,17,Yes,1
9032,58,F,HR,4,1.2,2.8,3.4,36,No,1
9033,28,F,Marketing,4,4.4,2.4,2.1,68,No,1
9034,40,F,HR,7,1.4,2.2,1.3,92,Yes,1
9035,48,F,Marketing,2,4.7,3.1,4.5,39,No,1
9036,44,M,Sales,1,1.2,1.2,4.6,16,Yes,0
9037,20,F,Sales,3,1.8,2.4,1.9,17,No,1
9038,18,F,IT,9,2.6,1.1,2.4,46,No,0
9039,36,F,Finance,1,1.9,4.2,1.6,69,No,1
9040,32,M,Finance,9,3.7,1.9,4.4,4,No,0
9041,36,F,Marketing,8,1.7,1.2,2.8,3,Yes,0
9042,58,F,IT,7,1.8,2.3,2.1,26,No,0
9043,50,M,Marketing,6,3.9,3.2,2.6,48,No,1
9044,43,M,Finance,5,4.0,2.3,4.5,75,Yes,0
9045,38,F,Marketing,5,4.4,4.8,3.4,45,Yes,1
9046,52,F,HR,2,1.4,2.8,4.6,81,Yes,0
9047,19,F,HR,9,3.4,4.5,3.8,44,No,1
9048,47,F,HR,1,3.0,3.2,2.9,30,No,0
9049,56,F,Finance,8,4.6,1.9,1.8,46,No,1
9050,36,F,HR,4,4.5,3.7,4.9,54,Yes,1
9051,39,M,HR,3,4.4,2.8,1.4,2,Yes,1
9052,41,F,Finance,2,3.7,3.9,3.5,5,Yes,0
9053,43,F,Finance,2,4.3,4.2,4.0,92,No,1
9054,53,M,IT,8,4.6,4.0,3.9,29,Yes,0
9055,22,F,IT,9,1.9,3.7,3.6,2,No,1
9056,51,F,HR,1,1.5,3.3,1.9,84,Yes,0
9057,44,M,Sales,2,3.4,3.5,2.2,97,No,0
9058,33,M,Finance,5,2.5,2.0,3.3,53,No,1
9059,31,F,HR,3,3.2,3.8,4.7,14,Yes,0
9060,45,M,IT,8,1.4,2.2,2.9,63,No,1
9061,63,F,Finance,8,3.7,1.5,3.7,7,Yes,1
9062,46,F,Finance,5,2.1,1.1,2.2,24,No,1
9063,27,F,Sales,1,2.1,3.3,1.1,62,No,0
9064,27,F,Sales,5,4.2,3.2,4.8,91,Yes,1
9065,22,M,Marketing,1,3.4,3.2,1.9,87,No,1
9066,37,M,IT,3,1.8,2.5,4.2,16,Yes,0
9067,44,M,Finance,6,4.3,1.2,3.2,60,No,0
9068,62,F,HR,8,4.4,1.4,3.5,92,No,1
9069,22,M,Finance,4,1.1,2.8,3.2,26,No,1
9070,45,F,HR,3,4.6,2.3,1.9,91,No,1
9071,62,F,IT,7,3.2,1.6,1.8,3,Yes,1
9072,51,M,Sales,7,4.8,3.4,4.8,91,Yes,0
9073,28,M,HR,6,4.1,2.3,1.1,67,Yes,1
9074,62,M,Marketing,2,3.2,1.5,4.4,94,No,0
9075,36,F,Marketing,6,3.1,4.0,2.2,97,No,1
9076,37,F,IT,8,2.2,3.6,2.8,73,No,1
9077,26,M,Marketing,8,3.2,1.6,4.8,11,No,0
9078,32,M,Marketing,6,2.0,1.1,1.5,56,No,0
9079,53,M,HR,2,1.1,4.7,1.0,35,Yes,1
9080,52,F,Finance,1,2.2,4.9,4.0,99,No,0
9081,46,F,IT,7,3.3,3.7,2.2,76,Yes,0
9082,46,M,Finance,7,1.3,4.9,3.3,81,Yes,1
9083,36,M,Sales,3,2.7,3.8,1.3,3,Yes,1
9084,21,M,HR,3,4.7,4.0,3.5,5,Yes,1
9085,60,M,IT,7,1.8,3.1,1.6,46,Yes,1
9086,54,F,Finance,6,3.2,3.4,3.5,51,No,0
9087,37,M,Marketing,4,4.8,2.0,3.9,58,No,0
9088,30,M,Finance,2,3.7,1.6,2.6,49,Yes,0
9089,27,M,HR,6,3.6,3.5,1.3,28,Yes,1
9090,24,M,Marketing,1,3.5,3.3,3.6,69,No,1
9091,39,M,IT,4,3.0,4.3,2.9,50,No,1
9092,36,F,IT,5,2.1,3.3,1.5,94,Yes,0
9093,31,F,Finance,6,1.3,2.7,4.5,99,Yes,1
9094,64,M,IT,4,1.3,4.0,2.1,56,No,1
9095,63,M,HR,6,1.7,2.3,3.4,75,Yes,1
9096,51,F,Finance,5,2.5,2.9,3.3,79,No,0
9097,27,M,Finance,7,1.5,1.6,4.4,60,Yes,1
9098,39,M,Sales,9,2.8,2.7,4.8,7,Yes,1
9099,37,M,IT,7,4.2,1.2,1.4,84,Yes,0
9100,44,F,Marketing,9,2.0,3.7,4.5,80,Yes,1
9101,35,M,Finance,1,2.1,2.9,2.4,84,No,1
9102,29,F,Finance,5,2.2,3.3,1.3,30,Yes,1
9103,22,M,Marketing,6,2.8,1.0,2.6,77,No,1
9104,40,M,IT,9,4.1,4.9,3.0,38,No,1
9105,51,F,Sales,6,2.2,1.9,3.3,49,No,0
9106,41,F,Finance,4,1.6,1.8,3.8,7,No,0
9107,37,M,HR,6,2.2,3.5,1.0,4,No,0
9108,29,F,HR,2,4.6,1.9,1.9,33,Yes,0
9109,22,M,IT,6,1.6,2.6,4.2,2,No,0
9110,59,F,HR,6,4.9,4.8,3.4,4,Yes,0
9111,55,M,HR,6,2.5,2.4,1.3,43,No,0
9112,45,M,Finance,4,1.7,1.7,3.7,26,Yes,1
9113,53,F,HR,3,2.0,2.3,1.7,28,Yes,1
9114,61,M,Finance,7,4.8,4.4,2.4,84,Yes,1
9115,30,M,Finance,8,2.6,1.7,3.1,40,No,1
9116,28,M,Marketing,8,3.8,1.1,3.0,85,Yes,1
9117,24,F,Marketing,4,2.9,2.8,4.7,79,No,0
9118,37,F,Finance,5,4.4,1.6,2.6,56,No,0
9119,29,F,Marketing,6,4.1,3.1,2.7,50,Yes,0
9120,36,M,HR,4,1.5,1.5,1.2,5,Yes,0
9121,30,F,HR,1,1.1,4.9,2.5,24,No,0
9122,34,F,IT,2,2.8,2.2,3.8,66,No,1
9123,29,M,Finance,5,3.6,4.3,4.0,72,Yes,1
9124,32,F,Marketing,8,5.0,3.3,3.6,56,Yes,1
9125,40,F,Marketing,6,1.7,1.2,3.9,29,Yes,0
9126,57,F,Finance,4,2.1,2.7,3.8,62,No,1
9127,43,F,HR,8,4.6,2.8,1.1,25,Yes,0
9128,35,F,IT,2,3.0,3.0,4.0,6,Yes,1
9129,27,M,Marketing,1,1.9,2.1,2.4,22,No,1
9130,33,F,HR,2,4.7,2.0,3.7,97,Yes,0
9131,30,F,IT,5,3.7,2.1,4.8,40,Yes,1
9132,18,F,IT,3,1.0,3.6,4.7,54,No,1
9133,36,M,HR,7,1.4,2.9,1.2,38,No,0
9134,63,M,Sales,6,1.6,2.7,4.9,48,No,0
9135,50,M,Marketing,5,1.7,2.6,3.6,34,Yes,1
9136,33,M,HR,9,3.0,3.0,4.0,91,Yes,1
9137,27,M,IT,2,1.8,3.1,1.7,50,No,1
9138,61,F,Sales,1,1.9,1.5,4.4,6,No,1
9139,56,M,Finance,6,2.7,3.4,2.2,22,No,1
9140,49,M,Finance,8,3.5,4.8,1.7,69,No,0
9141,51,M,Finance,3,1.2,3.9,4.0,68,No,1
9142,56,M,IT,8,4.3,1.9,4.6,93,No,0
9143,29,M,Finance,6,3.9,4.6,2.2,14,Yes,1
9144,55,M,HR,6,1.1,4.3,2.7,69,Yes,0
9145,44,M,IT,3,2.8,2.4,1.4,76,Yes,1
9146,55,F,Finance,5,4.4,2.7,3.1,21,Yes,1
9147,34,M,Finance,3,4.1,1.4,4.0,63,No,0
9148,26,M,Marketing,9,1.2,3.7,1.5,24,No,0
9149,26,F,Sales,1,4.1,4.3,1.4,7,No,1
9150,27,F,IT,4,3.9,1.8,3.0,48,Yes,0
9151,47,F,Finance,1,2.8,4.5,4.3,27,No,0
9152,28,M,HR,1,1.8,3.6,2.2,15,No,0
9153,59,F,IT,1,4.9,4.9,1.0,44,No,1
9154,26,F,Finance,4,2.8,2.2,1.3,40,No,0
9155,53,F,Finance,2,4.8,3.5,4.6,21,No,0
9156,48,M,Sales,8,2.6,2.2,2.8,94,No,0
9157,52,M,Sales,8,4.0,3.8,3.7,30,No,1
9158,34,F,IT,3,2.4,2.2,3.3,45,Yes,0
9159,34,M,Marketing,6,2.4,3.7,4.4,23,No,0
9160,40,F,IT,4,2.5,3.3,2.5,51,Yes,0
9161,32,F,Sales,2,2.0,2.1,1.3,77,Yes,0
9162,54,M,Sales,4,3.1,5.0,3.1,1,No,0
9163,44,F,HR,7,4.8,1.6,4.1,32,No,0
9164,25,F,IT,1,4.1,1.2,2.7,46,No,1
9165,56,F,HR,3,2.2,2.8,1.9,31,No,0
9166,56,M,Finance,2,1.8,1.0,4.3,39,Yes,1
9167,44,M,Marketing,1,4.1,4.7,1.9,71,Yes,0
9168,42,M,Sales,1,4.6,2.2,4.7,6,No,0
9169,42,M,HR,1,4.4,2.6,1.4,4,Yes,0
9170,50,F,Marketing,3,1.5,4.4,3.1,81,No,0
9171,36,M,Marketing,7,1.4,1.6,3.2,83,Yes,0
9172,53,F,HR,1,3.4,2.7,3.9,73,Yes,0
9173,37,M,Sales,4,4.0,1.8,1.9,58,No,1
9174,34,F,Sales,1,3.4,3.8,4.8,48,No,0
9175,44,F,Finance,9,5.0,2.9,2.3,63,Yes,1
9176,31,M,HR,8,3.6,4.1,2.9,93,Yes,0
9177,26,F,Finance,6,2.7,4.3,3.6,79,Yes,0
9178,37,F,Finance,7,3.6,1.4,1.4,77,Yes,0
9179,32,F,Marketing,9,1.8,1.6,2.4,41,Yes,1
9180,55,M,Finance,9,2.4,4.1,1.3,66,Yes,1
9181,47,M,Marketing,8,4.0,4.7,3.1,69,No,0
9182,48,F,Finance,4,1.5,2.2,2.6,47,Yes,0
9183,28,M,Finance,4,1.4,3.4,2.6,8,No,0
9184,29,F,Finance,3,4.1,2.5,3.2,70,Yes,1
9185,32,F,HR,2,4.9,2.1,3.3,8,No,1
9186,41,F,IT,8,2.7,2.2,3.8,28,No,0
9187,40,M,Marketing,1,1.8,5.0,3.0,54,Yes,1
9188,20,M,Marketing,2,2.5,2.4,2.4,68,Yes,0
9189,35,F,IT,8,2.1,2.5,4.7,75,No,1
9190,45,F,Marketing,5,2.5,2.6,4.3,46,Yes,0
9191,61,M,Finance,1,2.7,4.1,3.8,43,No,1
