CustomerID,Age,Gender,Location,PurchaseFrequency,AvgOrderValue,TimeSinceLastPurchase,Churn
8232,37,F,"Patelchester, Idaho",10,14.38,212,0
8233,51,M,"Karaton, Arkansas",1,190.71,81,0
8234,52,F,"North Danielmouth, Massachusetts",1,110.75,285,1
8235,42,M,"Griffintown, New Jersey",16,57.8,61,0
8236,66,M,"Nguyenland, Delaware",14,80.69,185,1
8237,64,M,"Gonzalezton, Delaware",4,169.44,233,1
8238,33,M,"South Ashleystad, Maine",17,134.22,182,0
8239,57,F,"North Josephton, Massachusetts",11,94.42,144,1
8240,59,F,"Brittanyfort, Louisiana",2,91.52,90,0
8241,23,M,"Gregoryfurt, Washington",12,123.2,289,1
8242,47,F,"Port Benjamin, Florida",14,125.12,258,1
8243,54,F,"Lake Diane, California",7,192.44,91,0
8244,47,M,"Lewisfurt, Indiana",6,181.97,42,0
8245,32,F,"East Susanton, Vermont",10,145.87,321,0
8246,42,F,"Richardton, Vermont",3,177.12,196,0
8247,37,M,"New Albert, Mississippi",19,113.61,110,1
8248,46,F,"East Matthewmouth, Nebraska",10,69.89,287,0
8249,59,F,"Higginsville, Wisconsin",19,148.1,330,0
8250,55,M,"Lake Kristen, Alabama",9,97.22,126,0
8251,27,F,"Carolynfort, Delaware",19,96.12,222,0
8252,49,M,"Michealview, Delaware",1,184.43,224,1
8253,29,F,"Marychester, Delaware",12,38.29,143,0
8254,20,F,"Port Amyfurt, South Dakota",18,160.17,17,0
8255,31,M,"North Timothyside, Connecticut",9,78.69,105,1
8256,63,F,"East Robertmouth, Hawaii",5,78.29,9,1
8257,66,F,"Jorgeshire, Georgia",10,141.7,207,0
8258,21,M,"Brownberg, Kentucky",15,67.2,200,1
8259,61,F,"Lake Joshuamouth, Montana",5,88.2,91,1
8260,57,F,"East Courtneyland, Alaska",6,48.96,17,0
8261,43,M,"East Brandon, Minnesota",16,104.28,262,0
8262,51,M,"Ericborough, New Hampshire",10,98.14,352,1
8263,21,M,"West Jamesfort, Kentucky",13,185.51,201,0
8264,28,F,"New Christopherstad, Massachusetts",10,20.22,151,1
8265,34,F,"Port Courtneyton, Washington",10,91.19,128,1
8266,52,F,"Port David, Connecticut",2,174.78,216,1
8267,66,M,"North Richard, Kentucky",1,77.2,306,1
8268,28,F,"Port Elijahhaven, Montana",15,86.3,208,0
8269,30,M,"Hobbsstad, Mississippi",18,185.31,251,1
8270,34,F,"Port Marcus, Idaho",9,125.99,174,1
8271,68,M,"West Cory, Pennsylvania",8,28.99,341,1
8272,66,M,"South Darrenmouth, Indiana",6,148.07,243,0
8273,62,M,"Bennettfort, New York",13,33.52,124,1
8274,23,F,"Johnsonfort, Illinois",17,194.02,353,1
8275,59,F,"Rebeccahaven, Iowa",19,181.62,175,1
8276,24,F,"Vazquezburgh, Ohio",11,128.26,324,1
8277,36,F,"Raymondview, Maryland",1,32.24,326,0
8278,41,F,"South Danielchester, Michigan",18,113.7,300,0
8279,63,M,"Obrienchester, Alaska",11,82.61,85,1
8280,37,F,"Arnoldland, Iowa",9,149.03,69,1
8281,58,M,"Port Steven, Ohio",7,146.48,16,1
8282,56,F,"North Rebecca, South Carolina",16,109.11,334,1
8283,68,M,"Jeremiahshire, New Mexico",9,82.18,179,0
8284,58,M,"North Benjamin, Kentucky",4,196.29,221,1
8285,43,M,"New Vicki, South Dakota",4,141.26,213,1
8286,40,M,"Whitneyside, New York",13,145.24,255,1
8287,62,F,"Stewartmouth, New York",16,152.1,310,1
8288,54,M,"Hernandezmouth, Hawaii",3,142.16,155,0
8289,65,M,"North Sharonburgh, Rhode Island",5,134.62,251,1
8290,19,M,"West Abigailton, Wyoming",13,118.38,196,1
8291,38,F,"Gracestad, New Hampshire",14,102.43,2,1
8292,54,M,"Port Michaelport, New Jersey",18,147.64,196,1
8293,55,M,"Wrightstad, Montana",5,149.58,61,0
8294,23,M,"Colestad, Maryland",10,44.78,191,1
8295,22,M,"North Catherine, New Jersey",2,108.96,73,0
8296,42,F,"Simpsonview, New York",5,148.29,299,1
8297,33,F,"Nguyenburgh, Idaho",19,41.39,260,1
8298,50,M,"Melissatown, West Virginia",4,45.4,261,1
8299,44,M,"Walkermouth, Arizona",5,85.93,173,1
8300,28,F,"East Williamland, Illinois",19,94.93,284,0
8301,18,F,"Kelleystad, Mississippi",8,104.55,364,1
8302,28,F,"Roblesside, Connecticut",11,163.92,37,1
8303,24,F,"Leechester, South Dakota",17,74.44,306,0
8304,41,M,"New Jeffreychester, Arizona",18,149.29,364,1
8305,68,M,"Griffinview, West Virginia",7,51.81,126,1
8306,33,M,"New Casey, Hawaii",15,36.14,328,1
8307,67,M,"Jenkinsfort, Maryland",11,182.48,274,0
8308,34,F,"West Samanthamouth, Illinois",16,183.42,110,1
8309,21,F,"Tammyport, Washington",10,119.77,255,1
8310,31,F,"Smithchester, Florida",11,181.74,49,0
8311,60,F,"Lake Michaelland, New York",5,174.9,312,0
8312,55,M,"Lake Thomas, Kansas",13,148.02,352,1
8313,42,M,"East Tinaton, North Dakota",13,119.85,302,1
8314,67,F,"Lake Johnshire, Montana",17,170.96,83,1
8315,65,M,"Haasberg, Connecticut",5,191.56,29,0
8316,32,M,"North Matthew, Nevada",8,109.26,68,0
8317,68,M,"Blairchester, Connecticut",9,148.8,80,1
8318,60,M,"Victorchester, Arkansas",8,82.69,9,0
8319,69,M,"Jeffreytown, West Virginia",17,156.58,8,0
8320,39,M,"South Lisa, Tennessee",18,118.89,243,1
8321,27,F,"Mooretown, Nevada",7,124.12,154,1
8322,25,M,"West Christopher, Tennessee",13,64.82,308,1
8323,58,F,"Bensonside, South Dakota",8,75.51,224,1
8324,64,M,"East Maria, Oklahoma",5,136.05,100,1
8325,36,F,"Anthonyport, North Carolina",13,88.3,167,0
8326,53,M,"Austinton, Florida",19,166.75,65,1
8327,48,F,"South Jonathanmouth, Wisconsin",5,62.67,42,0
8328,24,M,"West Michael, Alaska",3,105.53,230,1
8329,31,F,"South Caitlinberg, Georgia",11,115.97,269,1
8330,69,F,"East Steven, Wyoming",14,49.44,173,0
8331,33,F,"Lake Krista, Oklahoma",4,199.85,201,1
8332,36,M,"Angelaville, Mississippi",14,178.1,140,1
8333,34,M,"Port Claudia, West Virginia",5,150.12,356,0
8334,42,M,"West Dawn, Alaska",4,105.65,272,1
8335,22,F,"Jasminechester, Iowa",17,53.24,52,1
8336,46,M,"Port Brianmouth, Michigan",13,185.81,39,0
8337,41,F,"Walkerfort, Nebraska",18,103.54,270,0
8338,26,F,"Haileymouth, New Jersey",13,149.94,100,0
8339,65,F,"Andrewsberg, Vermont",16,129.0,292,1
8340,61,F,"West Ryan, Oklahoma",18,127.99,239,0
8341,64,M,"Blakeside, Alaska",14,113.21,282,1
8342,60,M,"Toddport, Missouri",2,44.34,341,0
8343,46,M,"Port Cindyhaven, Vermont",7,27.79,236,1
8344,18,M,"Bishopchester, South Dakota",19,129.44,218,1
8345,45,F,"Port Kennethland, Hawaii",11,40.03,279,1
8346,27,F,"Patriciaberg, Florida",19,135.77,74,1
8347,43,F,"Walshfort, Alabama",1,124.22,342,0
8348,25,M,"New Mark, Florida",7,79.47,326,1
8349,23,M,"Connietown, North Carolina",3,94.14,201,0
8350,42,F,"Johnsonfort, New York",19,130.09,80,1
8351,64,F,"West Wesleyhaven, Hawaii",18,36.45,279,0
8352,28,M,"North Andre, Idaho",9,119.42,361,1
8353,53,M,"Taylorberg, Maryland",11,194.24,201,0
8354,22,F,"South Adam, West Virginia",12,98.04,7,0
8355,64,M,"Riosstad, Missouri",11,36.61,52,0
8356,55,F,"North Caroline, Idaho",18,153.78,111,0
8357,36,F,"New Scotthaven, Oklahoma",18,132.68,60,1
8358,31,M,"West Tiffany, Delaware",5,125.31,57,1
8359,27,M,"Port Juliefort, Vermont",4,13.64,208,0
8360,20,F,"North Michaelside, West Virginia",17,92.9,237,1
8361,45,F,"New Randallbury, Maine",16,190.02,270,1
8362,56,F,"Jacksonville, South Dakota",17,49.07,265,1
8363,68,F,"Smithmouth, Utah",1,190.26,253,1
8364,57,M,"North Tylermouth, Massachusetts",19,148.2,272,1
8365,23,M,"Lake Jennifer, New Hampshire",4,19.04,157,0
8366,66,F,"Anthonyfurt, Louisiana",3,67.91,79,0
8367,43,F,"Port Danielside, Florida",1,40.97,307,1
8368,42,F,"Lake Bailey, Wisconsin",6,167.66,48,0
8369,60,M,"North David, Virginia",16,30.18,310,0
8370,69,F,"Port Carrieport, Wisconsin",16,24.34,233,1
8371,51,M,"New Anna, Colorado",13,169.01,136,0
8372,48,F,"North Bethany, Colorado",4,162.11,221,1
8373,18,F,"New Garyborough, Hawaii",19,78.05,6,0
8374,61,F,"South Ashleyview, Texas",9,83.27,25,1
8375,55,F,"New Anne, Pennsylvania",5,178.58,258,0
8376,48,F,"Lake Charlesfurt, Oklahoma",19,63.62,157,0
8377,69,F,"Port Carmenburgh, Michigan",13,180.81,188,0
8378,19,F,"Lake Michael, Kentucky",12,150.99,158,0
8379,55,M,"Jameshaven, Rhode Island",8,70.23,129,1
8380,40,M,"West Derrick, Texas",13,176.97,358,0
8381,40,M,"West Kristenville, Connecticut",7,19.98,135,0
8382,64,M,"Kingshire, Delaware",6,17.37,183,1
8383,46,F,"Port Kimberlyhaven, Arizona",17,175.9,293,0
8384,18,F,"Stephaniestad, Rhode Island",10,179.48,146,0
8385,53,F,"Lewisshire, Arkansas",19,30.09,243,1
8386,28,F,"Richardville, New York",13,42.67,122,1
8387,27,F,"Melissaton, Oklahoma",5,46.51,347,0
8388,56,F,"Ronaldberg, New Mexico",9,132.76,244,1
8389,55,M,"Schneiderfurt, Kansas",18,79.51,250,1
8390,60,M,"North Samanthahaven, Vermont",14,25.82,261,0
8391,53,M,"Stephensonfort, Idaho",15,149.32,85,0
8392,23,F,"Candicestad, Ohio",14,46.19,38,0
8393,68,F,"North Aliciabury, Massachusetts",5,76.28,189,1
8394,18,M,"Lake Jackland, Massachusetts",7,94.56,17,0
8395,42,F,"Port Nancymouth, New York",2,121.35,185,1
8396,60,M,"New Patricktown, New Mexico",9,185.89,180,0
8397,24,F,"Delgadoborough, South Carolina",2,100.21,308,1
8398,35,M,"New Vanessaburgh, Nebraska",19,141.26,152,0
8399,38,M,"Port Joeland, Wisconsin",17,57.84,49,1
8400,30,F,"Johnsonhaven, North Carolina",1,86.36,31,0
8401,64,F,"Charlesberg, Tennessee",18,121.0,296,0
8402,48,F,"New Angela, Florida",3,187.96,98,0
8403,67,M,"Gibsonmouth, Utah",13,195.47,330,1
8404,59,F,"Lake Melinda, Georgia",7,69.86,190,1
8405,46,M,"Norrisland, New Hampshire",12,171.5,352,0
8406,19,M,"East Jennifer, Wyoming",8,108.92,79,1
8407,21,F,"South Lindaburgh, Virginia",9,78.35,65,0
8408,40,F,"West Douglasshire, Oregon",13,112.17,174,1
8409,52,M,"Port Jerrychester, Minnesota",7,25.09,239,0
8410,43,M,"Mariefurt, South Carolina",10,89.88,119,1
8411,58,M,"Sarahberg, Oklahoma",6,27.67,286,0
8412,54,F,"Wadeville, Louisiana",19,107.65,172,1
8413,45,F,"Villarrealshire, Indiana",13,54.89,60,0
8414,46,M,"Brettview, Nevada",5,154.88,33,1
8415,61,M,"Nguyenstad, Arkansas",5,91.47,134,1
8416,27,M,"Kristafort, Vermont",10,55.38,92,1
8417,31,M,"East Christopher, Maryland",6,116.21,103,0
8418,57,M,"East Amber, Massachusetts",14,153.78,322,0
8419,19,F,"Chavezview, Utah",4,131.67,276,0
8420,28,M,"Simonfurt, Iowa",13,183.78,76,0
8421,25,F,"Lopezside, Michigan",13,34.69,47,0
8422,18,F,"South Brittany, Louisiana",14,134.35,73,0
8423,67,M,"Brittanymouth, Maine",14,16.11,125,0
8424,64,F,"West Dannybury, Washington",15,110.58,225,0
8425,67,M,"Russellview, Idaho",1,142.93,257,0
8426,20,M,"Elizabethland, West Virginia",7,172.63,262,1
8427,48,M,"West Nicholas, New Jersey",5,165.55,247,1
8428,24,F,"Lewisberg, North Carolina",4,78.91,139,0
8429,39,M,"Murilloborough, Oklahoma",18,166.12,310,1
8430,37,M,"East Dianafurt, Idaho",12,186.73,134,1
8431,32,M,"North Rebeccaburgh, Indiana",17,182.85,206,1
8432,56,F,"New Carolinefurt, Texas",3,188.11,38,1
8433,55,M,"East Johnton, Oklahoma",3,73.75,162,0
8434,28,F,"Clarkburgh, Mississippi",9,101.57,333,0
8435,20,F,"Davidport, Wyoming",16,56.98,186,1
8436,48,F,"Wesleyshire, Maryland",19,31.95,314,0
8437,23,M,"North Stephen, Hawaii",6,63.1,132,1
8438,40,M,"Chandlerport, Connecticut",3,24.59,137,0
8439,39,F,"Eugeneport, Tennessee",4,104.4,42,0
8440,68,F,"New Alexander, South Dakota",18,198.24,229,0
8441,63,M,"North Brianburgh, Montana",7,198.49,152,0
8442,42,F,"Andersonton, Nebraska",13,156.84,57,1
8443,24,F,"Nelsonland, Iowa",4,63.7,218,0
8444,36,M,"Darintown, Rhode Island",8,124.27,215,1
8445,64,M,"Stacyfort, North Dakota",12,67.14,325,1
8446,30,M,"Mcdonaldberg, Kansas",17,163.16,65,1
8447,58,F,"Emmaside, Virginia",9,12.99,84,1
8448,42,M,"Port Mariahland, New Hampshire",4,69.35,287,0
8449,18,F,"West Mark, Wisconsin",15,134.13,295,1
8450,61,F,"Lake Paulberg, Nevada",6,182.1,5,1
8451,35,M,"Kirbyside, Massachusetts",10,120.77,151,0
8452,36,M,"Roseshire, Tennessee",2,177.85,261,0
8453,53,M,"Jonesfurt, Maine",8,143.68,54,0
8454,60,M,"Spearsfort, California",1,129.75,269,0
8455,46,F,"Lake Michael, Colorado",17,91.89,242,1
8456,23,F,"Thompsonmouth, Michigan",6,71.71,157,1
8457,56,F,"East Wendy, Louisiana",6,152.28,306,1
8458,58,M,"Amandashire, Utah",1,145.23,231,1
8459,20,F,"West Amanda, Michigan",12,158.71,82,1
8460,45,F,"West Jenniferhaven, New York",18,102.37,142,0
8461,63,M,"Delacruzmouth, Nebraska",7,126.96,311,0
8462,34,F,"Albertchester, Ohio",8,89.14,14,0
8463,68,M,"Lake Rachelport, Maryland",3,45.37,171,0
8464,55,F,"Johnsonburgh, Connecticut",9,192.67,258,0
8465,52,M,"New Alexander, Connecticut",9,10.64,39,0
8466,21,M,"Port Annaport, Idaho",2,140.55,185,1
8467,61,F,"Ruthtown, Michigan",18,73.75,34,0
8468,23,F,"Robertburgh, Pennsylvania",5,27.53,257,1
8469,47,M,"Port Ryanborough, South Carolina",16,19.96,311,0
8470,29,M,"North William, Nebraska",16,109.23,42,0
8471,37,M,"New Michaelside, Michigan",18,40.26,46,1
8472,19,M,"West Maryburgh, Minnesota",2,118.38,155,0
8473,54,M,"Bauerburgh, New Mexico",2,190.97,211,0
8474,56,M,"Gilmorestad, Kansas",8,60.36,209,1
8475,37,F,"Richardbury, Pennsylvania",6,86.28,98,1
8476,63,F,"East Joshua, Michigan",7,162.35,270,0
8477,22,M,"Escobarton, Alaska",11,148.07,38,1
8478,36,M,"Robinsonmouth, Iowa",19,20.18,317,1
8479,27,M,"North Patrickstad, Mississippi",19,80.69,314,0
8480,58,F,"East Edwardton, North Dakota",17,132.11,211,0
8481,44,F,"West Denise, Tennessee",18,132.4,350,0
8482,18,F,"Brianburgh, Maine",18,43.14,78,0
8483,47,F,"Vazquezside, West Virginia",11,58.86,181,1
8484,58,F,"West Mollyborough, North Dakota",19,22.5,359,1
8485,44,M,"Vasquezton, Idaho",2,57.17,209,1
8486,54,F,"Victorside, Iowa",5,55.5,14,0
8487,64,F,"Rangelberg, Montana",14,137.88,351,1
8488,29,F,"East Frances, Connecticut",13,180.4,238,1
8489,44,M,"Walkerhaven, Wisconsin",1,77.62,168,0
8490,25,F,"South Alexandrabury, New Jersey",2,81.18,334,1
8491,46,M,"South Austinton, Delaware",14,170.62,174,0
8492,45,F,"East Joseph, Vermont",14,137.0,231,0
8493,57,F,"West Russellshire, Ohio",11,107.34,18,0
8494,18,F,"Josemouth, Georgia",12,184.87,113,0
8495,52,M,"South Kaitlynstad, Pennsylvania",1,100.82,223,1
8496,52,F,"New Megan, Idaho",1,97.57,288,0
8497,30,F,"Ellishaven, North Carolina",14,156.17,308,0
8498,51,M,"West Chelsea, Montana",12,177.09,161,1
8499,65,F,"Lake Victoria, Oregon",10,112.26,274,1
8500,59,M,"North Erica, Montana",1,103.53,193,1
8501,33,F,"Douglasborough, Indiana",4,61.21,342,0
8502,35,M,"Bellside, Arizona",6,86.01,178,0
8503,61,F,"South Jennifer, Rhode Island",8,52.05,208,1
8504,49,F,"East Steventon, Oregon",10,42.7,121,1
8505,26,F,"Lake Shannonburgh, Wisconsin",12,193.37,2,1
8506,38,M,"Jillianstad, Utah",19,79.48,235,1
8507,28,M,"Christopherchester, Kansas",18,88.48,229,1
8508,51,F,"South David, Illinois",2,29.64,232,0
8509,45,F,"New Lisa, Maine",17,75.08,113,0
8510,37,F,"New Jeffrey, Idaho",1,189.1,307,1
8511,40,F,"Gordonmouth, Indiana",1,156.03,320,1
8512,42,M,"Gonzalesland, Vermont",7,149.69,21,0
8513,30,M,"Debrachester, Nevada",8,134.06,89,0
8514,36,M,"Port Petermouth, New Mexico",14,71.99,49,1
8515,40,M,"Paynefort, Rhode Island",11,25.93,175,0
8516,63,F,"Melindamouth, Texas",13,104.63,302,0
8517,34,M,"Robinsonmouth, Nevada",13,68.42,168,1
8518,49,F,"Guerreroshire, Delaware",18,55.73,17,1
8519,37,F,"Port Randall, Utah",9,70.39,184,0
8520,59,M,"South Michelle, Vermont",1,111.82,285,1
8521,64,F,"Stevenchester, Connecticut",3,110.34,315,1
8522,66,F,"Gregoryfurt, Wyoming",15,109.29,95,0
8523,25,F,"Millerview, Illinois",10,185.42,218,1
8524,37,M,"Ballardmouth, Alaska",3,42.83,322,1
8525,42,F,"Mathisfort, Rhode Island",6,23.17,231,0
8526,31,M,"South Raymond, Delaware",9,22.21,334,1
8527,48,M,"Rushborough, Tennessee",13,37.56,354,1
8528,50,M,"South John, Nevada",15,50.83,23,0
8529,55,M,"Sandrabury, Oklahoma",9,187.58,345,1
8530,49,F,"New Julialand, Missouri",19,171.33,298,0
8531,39,F,"South Daniel, Florida",1,133.4,129,0
8532,28,M,"Calhounmouth, Tennessee",5,23.2,338,0
8533,29,F,"Branchburgh, Vermont",3,63.77,148,1
8534,66,M,"Robinbury, Kansas",9,153.88,191,1
8535,18,F,"Lake Jamesbury, Missouri",9,143.56,143,0
8536,52,F,"North Brianburgh, Tennessee",10,23.43,215,1
8537,20,F,"North Kyle, South Dakota",10,136.36,66,1
8538,66,M,"South Marcus, Wyoming",2,131.24,110,0
8539,69,M,"Campbellstad, Idaho",5,151.08,145,0
8540,62,M,"Jennyland, Vermont",15,92.1,294,1
8541,29,M,"Port Debra, Arkansas",8,41.31,7,1
8542,32,M,"New Johnfort, Montana",6,178.33,353,0
8543,63,F,"North Donald, Arizona",15,67.92,180,1
8544,28,M,"New Makaylaview, Hawaii",16,162.24,88,1
8545,52,F,"Amandaburgh, Alaska",15,119.82,355,0
8546,33,F,"New Robertville, Michigan",10,134.98,253,1
8547,51,F,"East Julieburgh, Hawaii",17,17.6,346,1
8548,46,M,"West Marco, Colorado",12,90.98,81,1
8549,27,M,"South Daltonborough, North Carolina",11,88.17,144,1
8550,29,F,"Floresmouth, Utah",6,79.49,141,1
8551,39,M,"West Adamshire, Wisconsin",14,116.34,30,1
8552,26,F,"Williamschester, Iowa",2,80.71,281,1
8553,21,M,"Yolandaburgh, Indiana",17,105.69,183,1
8554,52,M,"East Deannahaven, Tennessee",18,162.8,21,1
8555,35,M,"Danatown, Nebraska",6,34.17,82,0
8556,67,M,"Jasmineshire, Kansas",1,30.36,87,1
8557,46,M,"Gibsonfort, Kentucky",12,161.9,57,0
8558,27,F,"Port Leslie, North Carolina",4,44.09,240,0
8559,42,F,"Gillstad, New Hampshire",16,85.64,148,0
8560,66,F,"Ellischester, Iowa",11,10.09,47,0
8561,24,M,"South Sandra, Alabama",2,137.24,198,0
8562,56,M,"New Patricia, Kentucky",16,170.1,227,1
8563,62,M,"West Stephanie, Louisiana",1,168.73,291,0
8564,46,F,"North Sabrinabury, Washington",3,127.19,91,1
8565,60,M,"North Emilyburgh, Kansas",19,86.47,84,1
8566,43,F,"Port John, Oregon",16,187.9,268,0
8567,28,M,"Gonzalezmouth, Utah",12,178.43,325,0
8568,64,F,"South Robynview, Oregon",12,106.37,67,0
8569,20,M,"East Scott, South Dakota",9,147.71,100,1
8570,26,M,"Lowerybury, Vermont",7,47.7,100,1
8571,21,M,"Jessicachester, Kansas",14,11.95,199,0
8572,39,F,"Robertport, Utah",2,78.17,346,1
8573,61,F,"East Alexandriahaven, Arkansas",6,175.34,45,1
8574,64,M,"Patriciaview, Oregon",10,83.35,161,0
8575,27,F,"Erinville, Michigan",17,11.17,28,0
8576,42,M,"East Lori, Louisiana",1,69.56,180,1
8577,66,F,"South Chelsea, Minnesota",15,110.32,244,0
8578,19,F,"Perrytown, Pennsylvania",6,42.49,349,1
8579,22,F,"Michaelview, Florida",18,143.24,337,1
8580,38,F,"Randolphport, South Dakota",12,25.79,67,0
8581,44,F,"Autumnhaven, Florida",13,152.99,333,1
8582,49,F,"Charlesland, Oklahoma",5,162.71,274,0
8583,60,F,"North Rodney, New Hampshire",3,152.24,271,1
8584,31,M,"Greenfort, New Jersey",4,71.04,290,0
8585,35,M,"South Katherineland, Colorado",17,27.12,170,1
8586,21,F,"South Angela, Virginia",15,183.43,177,0
8587,31,F,"Lake Joshuaberg, Vermont",18,14.77,24,1
8588,35,M,"West Jonathan, Arizona",6,105.59,281,1
8589,20,M,"Hernandezfort, Alabama",6,15.9,6,0
8590,18,F,"Johnsonborough, Wisconsin",13,167.55,153,0
8591,32,M,"Barnesburgh, Alabama",16,74.15,30,1
8592,32,M,"North Kimberlybury, Virginia",8,85.97,218,0
8593,28,F,"Castanedabury, West Virginia",18,72.3,235,0
8594,40,F,"Thomasland, Washington",12,54.27,281,0
8595,36,M,"Millerberg, Nebraska",14,166.12,172,1
8596,69,F,"East Melissa, Minnesota",1,167.48,44,0
8597,42,M,"Nancybury, North Carolina",9,199.81,256,0
8598,51,M,"Huynhhaven, Rhode Island",19,71.93,331,0
8599,33,F,"South Michaeltown, Kentucky",5,121.74,129,1
8600,47,F,"New Lisafort, Illinois",10,50.14,30,0
8601,64,F,"Port Andrewland, Georgia",19,123.51,314,0
8602,43,M,"Pattonmouth, Ohio",7,147.98,257,0
8603,32,F,"West James, Georgia",7,165.57,31,0
8604,43,M,"North Lisachester, Colorado",8,51.31,202,1
8605,28,F,"Mccormickshire, Louisiana",3,52.1,330,1
8606,53,F,"West Shawnmouth, North Carolina",10,198.36,281,1
8607,56,F,"East Amber, California",1,179.66,137,1
8608,54,F,"Torresland, Virginia",14,168.53,133,0
8609,46,F,"New Joshua, Vermont",7,164.47,247,1
8610,51,F,"East Joshuashire, Maryland",5,11.94,73,1
8611,24,M,"Campbellstad, West Virginia",18,85.13,154,1
8612,56,F,"Lake Kyle, West Virginia",9,140.73,100,1
8613,29,F,"West Shane, Arizona",12,37.04,102,1
8614,32,F,"East Matthew, Wyoming",10,73.25,76,1
8615,20,M,"Staceyview, Delaware",4,11.6,308,1
8616,34,M,"Lake Erichaven, Connecticut",7,144.64,229,0
8617,31,M,"South Aaron, Connecticut",16,68.59,190,0
8618,59,F,"South Suzanneview, Wisconsin",7,123.81,142,0
8619,53,F,"Andersontown, Kentucky",9,96.17,15,0
8620,20,F,"Jonton, Utah",7,58.18,264,0
8621,62,M,"East Chelseaville, South Dakota",17,174.22,190,1
8622,49,M,"Cynthiastad, Vermont",19,148.21,316,1
8623,21,M,"Port Lindseyville, Delaware",15,134.22,98,1
8624,67,F,"Hesterport, Idaho",7,89.55,353,1
8625,43,F,"Martinbury, Minnesota",13,21.65,206,1
8626,23,M,"North Joanberg, California",18,142.39,102,0
8627,67,F,"Millerberg, South Carolina",3,111.73,28,0
8628,18,M,"New Deborah, Maryland",16,61.16,194,1
8629,20,M,"North Benjamin, New York",19,89.6,123,1
8630,59,F,"Anthonyburgh, New York",19,85.37,320,0
8631,27,M,"Bruceside, Kentucky",2,60.03,15,0
8632,18,F,"Lake Kenneth, Kansas",14,96.92,319,0
8633,44,M,"Alvaradoberg, Nebraska",3,113.41,312,0
8634,69,M,"Danielport, Nebraska",7,43.16,304,0
8635,58,M,"South Shannonville, New Jersey",1,198.77,315,1
8636,66,F,"South Michaeltown, Oklahoma",18,63.54,68,0
8637,66,F,"East Sarah, Louisiana",19,19.7,42,0
8638,30,F,"North Nicolebury, West Virginia",4,151.68,117,0
8639,44,M,"Patriciaton, Virginia",1,54.63,254,1
8640,33,F,"North Brandon, Illinois",1,192.76,183,0
8641,48,F,"Bakerfurt, Alabama",11,69.12,330,0
8642,21,F,"Justinfurt, Georgia",4,163.32,224,1
8643,19,M,"Port Karenside, Illinois",11,42.04,279,0
8644,18,F,"Cohenbury, Maryland",2,27.76,272,0
8645,67,M,"West Denise, South Dakota",18,39.12,192,0
8646,29,F,"Porterberg, California",8,141.81,77,0
8647,34,F,"West Carla, Illinois",8,153.91,173,1
8648,43,F,"West Jessicaport, Utah",9,135.7,344,0
8649,50,F,"Robinsonshire, West Virginia",18,139.59,173,1
8650,52,F,"Pearsonville, Virginia",2,146.18,264,1
8651,38,F,"South Brittanybury, Michigan",5,192.09,63,1
8652,39,M,"Port Latoyaton, Arkansas",15,170.39,9,0
8653,34,F,"Lake Mark, Delaware",14,158.68,340,0
8654,51,M,"Calvinfort, Indiana",7,131.03,248,0
8655,26,M,"West Kristentown, Utah",3,68.06,108,1
8656,59,F,"Hawkinsland, Colorado",1,136.56,43,0
8657,54,M,"Sherylbury, Maine",13,102.43,191,1
8658,64,M,"South Cathy, Texas",1,69.99,145,1
8659,28,F,"West Rachelmouth, West Virginia",5,34.39,2,0
8660,30,F,"Kristinaview, West Virginia",7,68.95,106,1
8661,22,M,"Hotown, Nevada",8,57.63,288,1
8662,46,M,"Hunterbury, Minnesota",2,151.34,153,1
8663,34,M,"Jameston, Wisconsin",15,149.8,273,1
8664,69,F,"New Kathryn, Ohio",6,179.85,247,1
8665,44,M,"Chenhaven, Illinois",13,147.62,76,1
8666,58,F,"South Jayview, Louisiana",14,66.56,140,1
8667,44,M,"Huberhaven, Indiana",13,195.48,52,1
8668,63,F,"Kenttown, Louisiana",14,141.92,109,1
8669,67,M,"Stevenhaven, Idaho",18,146.94,332,0
8670,25,M,"Rachelview, Massachusetts",10,149.58,239,0
